instructor_user_id,charge_amount,charge_application_fee,event_complete_timestamp,credit_amount,credit_application_fee,product_kind,created_at
2183,20,2.4,NULL,0,0,4,1620277607
2183,0,0,NULL,0,0,8,1620277612
2183,80,0,NULL,0,0,4,1620277656
2183,0,0,NULL,0,0,1,1620277667
1524,0,0,NULL,0,0,1,1620281895
2150,0,0,NULL,0,0,1,1620283093
0,10,0,NULL,0,0,7,1620283109
2183,0,0,NULL,0,0,1,1620283121
2183,30,3.6,NULL,0,0,4,1620283122
2150,0,0,NULL,0,0,1,1620283146
2183,71.29,8.56,NULL,0,0,4,1620283213
2181,30,0,NULL,0,0,1,1620283222
2183,20,2.4,NULL,0,0,4,1620283377
2183,0,0,NULL,0,0,1,1620283385
2183,0,0,NULL,0,0,8,1620283393
2183,265.87,31.91,NULL,0,0,4,1620283447
2183,858.57,103.03,NULL,0,0,4,1620283514
2183,686.9,82.43,NULL,0,0,4,1620283562
2183,0,0,NULL,0,0,6,1620283568
2183,686.9,82.43,NULL,0,0,4,1620283604
2183,198.09,23.77,NULL,0,0,6,1620283609
2183,265.87,31.91,NULL,0,0,4,1620283647
2183,858.57,103.03,NULL,0,0,4,1620283690
2183,686.9,82.43,NULL,0,0,4,1620283735
2183,20,2.4,NULL,0,0,4,1620283816
2183,80,0,NULL,0,0,4,1620283847
2183,0,0,NULL,0,0,1,1620283862
2515,0,0,NULL,0,0,1,1620297286
2515,0,0,NULL,0,0,1,1620297589
2515,0,0,NULL,0,0,1,1620297645
2515,0,0,NULL,0,0,1,1620297857
2515,0,0,NULL,0,0,1,1620298019
2515,10,0,NULL,0,0,1,1620298219
0,10,0,NULL,0,0,7,1620361879
2183,68.55,8.23,NULL,0,0,4,1620361935
2183,772.72,92.73,NULL,0,0,4,1620363581
2150,0,0,NULL,0,0,1,1620364540
0,10,0,NULL,0,0,7,1620364561
2183,27,3.24,NULL,0,0,4,1620364574
2183,0,0,NULL,0,0,1,1620364582
2150,0,0,NULL,0,0,1,1620364598
2183,68.55,8.23,NULL,0,0,4,1620364675
2181,30,0,NULL,0,0,1,1620364684
2183,20,2.4,NULL,0,0,4,1620364858
2183,0,0,NULL,0,0,1,1620364868
2183,0,0,NULL,0,0,8,1620364875
2183,255.65,30.68,NULL,0,0,4,1620364928
2183,772.72,92.73,NULL,0,0,4,1620364988
2183,660.48,79.26,NULL,0,0,4,1620365034
2183,0,0,NULL,0,0,6,1620365036
2183,660.48,79.26,NULL,0,0,4,1620365080
2183,138.66,16.64,NULL,0,0,6,1620365085
2183,255.65,30.68,NULL,0,0,4,1620365123
2183,772.72,92.73,NULL,0,0,4,1620365164
2183,660.48,79.26,NULL,0,0,4,1620365207
2183,20,2.4,NULL,0,0,4,1620365278
2183,0,0,NULL,0,0,1,1620365287
2183,0,0,NULL,0,0,8,1620365295
2183,20,2.4,NULL,0,0,4,1620365333
2183,0,0,NULL,0,0,8,1620365338
2183,80,0,NULL,0,0,4,1620365384
2183,0,0,NULL,0,0,1,1620365394
2183,64.52,7.74,NULL,0,0,4,1620366068
2183,0,0,NULL,0,0,1,1620366076
2150,0,0,NULL,0,0,1,1620366100
0,10,0,NULL,0,0,7,1620366119
2150,0,0,NULL,0,0,1,1620366152
2183,68.55,8.23,NULL,0,0,4,1620366235
2181,30,0,NULL,0,0,1,1620366236
2183,20,2.4,NULL,0,0,4,1620366410
2183,0,0,NULL,0,0,1,1620366418
2183,0,0,NULL,0,0,8,1620366426
2183,255.65,30.68,NULL,0,0,4,1620366485
2183,772.72,92.73,NULL,0,0,4,1620366559
2183,660.48,79.26,NULL,0,0,4,1620366605
2183,0,0,NULL,0,0,6,1620366610
2183,660.48,79.26,NULL,0,0,4,1620366650
2183,138.66,16.64,NULL,0,0,6,1620366656
2183,255.65,30.68,NULL,0,0,4,1620366700
2183,772.72,92.73,NULL,0,0,4,1620366742
2183,660.48,79.26,NULL,0,0,4,1620366788
2183,20,2.4,NULL,0,0,4,1620366860
2183,0,0,NULL,0,0,1,1620366868
2183,0,0,NULL,0,0,8,1620366875
2183,20,2.4,NULL,0,0,4,1620366916
2183,0,0,NULL,0,0,8,1620366922
2183,80,0,NULL,0,0,4,1620366972
2183,0,0,NULL,0,0,1,1620366985
2150,0,0,NULL,0,0,1,1620368120
0,10,0,NULL,0,0,7,1620368140
2150,0,0,NULL,0,0,1,1620368195
2183,20,2.4,NULL,0,0,4,1620368218
2183,0,0,NULL,0,0,1,1620368227
0,10,0,NULL,0,0,7,1620368229
2183,0,0,NULL,0,0,8,1620368234
2183,255.65,30.68,NULL,0,0,4,1620368292
2181,30,0,NULL,0,0,1,1620368297
2183,772.72,92.73,NULL,0,0,4,1620368386
2183,660.48,79.26,NULL,0,0,4,1620368447
2183,0,0,NULL,0,0,6,1620368453
2150,0,0,NULL,0,0,1,1620368455
2183,255.65,30.68,NULL,0,0,4,1620368531
2183,772.72,92.73,NULL,0,0,4,1620368596
2183,660.48,79.26,NULL,0,0,4,1620368635
2183,20,2.4,NULL,0,0,4,1620368715
2183,0,0,NULL,0,0,1,1620368723
2183,0,0,NULL,0,0,8,1620368730
2183,80,0,NULL,0,0,4,1620369547
2183,0,0,NULL,0,0,1,1620369555
0,10,0,NULL,0,0,7,1620369731
2691,0,0,1620371418,0,0,1,1620370635
2691,0,0,NULL,0,0,1,1620372015
2691,0,0,NULL,0,0,1,1620372023
2691,0,0,NULL,0,0,1,1620372028
2691,0,0,NULL,0,0,1,1620372032
2691,0,0,NULL,0,0,1,1620372037
2691,0,0,NULL,0,0,1,1620372041
2183,64.52,7.74,NULL,0,0,4,1620375473
2150,0,0,NULL,0,0,1,1620375483
0,10,0,NULL,0,0,7,1620375503
2150,0,0,NULL,0,0,1,1620375537
2183,27,3.24,NULL,0,0,4,1620375554
2183,0,0,NULL,0,0,1,1620375560
2181,30,0,NULL,0,0,1,1620375617
2183,68.55,8.23,NULL,0,0,4,1620375668
2183,255.65,30.68,NULL,0,0,4,1620375866
2183,772.72,92.73,NULL,0,0,4,1620375936
2183,660.48,79.26,NULL,0,0,4,1620375984
2183,0,0,NULL,0,0,6,1620375989
2183,660.48,79.26,NULL,0,0,4,1620376032
2183,138.66,16.64,NULL,0,0,6,1620376037
2183,255.65,30.68,NULL,0,0,4,1620376078
2183,772.72,92.73,NULL,0,0,4,1620376119
2183,660.48,79.26,NULL,0,0,4,1620376158
2183,80,0,NULL,0,0,4,1620376251
2183,0,0,NULL,0,0,1,1620376264
2691,20.32,2.44,NULL,20,2.4,4,1620384272
2691,0,0,NULL,0,0,1,1620384329
2183,64.52,7.74,NULL,0,0,4,1620391651
2183,0,0,NULL,0,0,1,1620391652
2150,0,0,NULL,0,0,1,1620391671
0,10,0,NULL,0,0,7,1620391690
2150,0,0,NULL,0,0,1,1620391727
0,10,0,NULL,0,0,7,1620391727
2183,27,3.24,NULL,0,0,4,1620391753
2183,0,0,NULL,0,0,1,1620391759
2183,255.65,30.68,NULL,0,0,4,1620391958
2183,772.72,92.73,NULL,0,0,4,1620392027
2183,660.48,79.26,NULL,0,0,4,1620392077
2183,0,0,NULL,0,0,6,1620392080
2183,660.48,79.26,NULL,0,0,4,1620392120
2183,138.66,16.64,NULL,0,0,6,1620392126
2183,255.65,30.68,NULL,0,0,4,1620392167
2183,772.72,92.73,NULL,0,0,4,1620392209
2183,660.48,79.26,NULL,0,0,4,1620392250
2183,80,0,NULL,0,0,4,1620392341
2183,0,0,NULL,0,0,1,1620392353
0,10,0,NULL,0,0,7,1620392402
1043,10,1.2,NULL,0,0,5,1620500413
1043,10,1.2,NULL,0,0,5,1620500414
1023,12,1.44,NULL,0,0,5,1620500416
1048,10,1.2,NULL,0,0,5,1620500417
1048,10,1.2,NULL,0,0,5,1620500419
1048,10,1.2,NULL,0,0,5,1620500420
1010,15,1.8,NULL,0,0,5,1620500423
1041,10,1.2,NULL,0,0,5,1620500425
1527,234,28.08,NULL,0,0,5,1620500427
1541,10,1.2,NULL,0,0,5,1620500428
1541,10,1.2,NULL,0,0,5,1620500432
1541,10,1.2,NULL,0,0,5,1620500434
1052,10,1.2,NULL,0,0,5,1620500438
1617,33,3.96,NULL,0,0,5,1620500440
1658,10,1.2,NULL,0,0,5,1620500441
1062,80,6.4,NULL,0,0,5,1620500443
1513,10,0.8,NULL,0,0,5,1620500445
1052,10,1.2,NULL,0,0,5,1620500446
1052,4.28,0.51,NULL,5.72,0.69,5,1620500448
1617,33,3.96,NULL,0,0,5,1620500449
1034,19,2.28,NULL,0,0,5,1620500452
1034,19,2.28,NULL,0,0,5,1620500454
1052,10,1.2,NULL,0,0,5,1620500455
1402,34,4.08,NULL,0,0,5,1620500457
1871,15,1.8,NULL,0,0,5,1620500459
1868,20,2.4,NULL,0,0,5,1620500460
1958,20,1.6,NULL,0,0,5,1620500462
1539,20,2.4,NULL,0,0,5,1620500464
2021,10,1.2,NULL,0,0,5,1620500465
2075,10,1.2,NULL,0,0,5,1620500467
2075,10,1.2,NULL,0,0,5,1620500472
1866,10,1.2,NULL,0,0,5,1620500472
1869,12,1.44,NULL,0,0,5,1620500475
1869,12,1.44,NULL,0,0,5,1620500476
1869,12,1.44,NULL,0,0,5,1620500477
1402,34,4.08,NULL,0,0,5,1620500479
1015,99,11.88,NULL,0,0,5,1620500480
1729,20,2.4,NULL,0,0,5,1620500483
2407,11,1.32,NULL,0,0,5,1620500485
2407,11,1.32,NULL,0,0,5,1620500486
2691,20,2.4,NULL,0,0,5,1620500490
1276,10,1.2,NULL,0,0,5,1620500492
2513,0,0,NULL,14,1.68,5,1620500493
1012,30,3.6,NULL,0,0,5,1620500493
0,10,0,NULL,0,0,7,1620534884
0,10,0,NULL,0,0,7,1620535284
0,10,0,NULL,0,0,7,1620542217
0,10,0,NULL,0,0,7,1620543704
2150,0,0,NULL,0,0,1,1620554048
0,10,0,NULL,0,0,7,1620554105
2150,0,0,NULL,0,0,1,1620554111
2183,21,2.52,NULL,0,0,4,1620554122
2183,0,0,NULL,0,0,1,1620554129
2181,30,0,NULL,0,0,1,1620554202
2183,63.07,7.57,NULL,0,0,4,1620554244
2183,235.19,28.22,NULL,0,0,4,1620554462
2183,601,72.12,NULL,0,0,4,1620554539
2183,607.65,72.92,NULL,0,0,4,1620554601
2183,607.65,72.92,NULL,0,0,4,1620554637
2183,19.77,2.37,NULL,0,0,6,1620554643
2183,235.19,28.22,NULL,0,0,4,1620554685
2183,601,72.12,NULL,0,0,4,1620554731
2183,607.65,72.92,NULL,0,0,4,1620554780
2183,80,0,NULL,0,0,4,1620554886
2183,0,0,NULL,0,0,1,1620554899
2183,235.19,28.22,NULL,0,0,4,1620555559
2183,601,72.12,NULL,0,0,4,1620555642
2183,607.65,72.92,NULL,0,0,4,1620555710
2183,0,0,NULL,0,0,6,1620555715
2183,607.65,72.92,NULL,0,0,4,1620555776
1973,0,0,NULL,0,0,1,1620558719
2150,0,0,NULL,0,0,1,1620560932
0,10,0,NULL,0,0,7,1620560940
1973,0,0,NULL,0,0,1,1620560962
2150,0,0,NULL,0,0,1,1620560982
2181,30,0,NULL,0,0,1,1620561067
2150,0,0,NULL,0,0,1,1620561454
1973,0,0,NULL,0,0,1,1620561472
2150,0,0,NULL,0,0,1,1620561502
0,10,0,NULL,0,0,7,1620561563
2181,30,0,NULL,0,0,1,1620561580
2150,0,0,NULL,0,0,1,1620564432
1973,0,0,NULL,0,0,1,1620564449
0,10,0,NULL,0,0,7,1620564452
2150,0,0,NULL,0,0,1,1620564480
2181,30,0,NULL,0,0,1,1620564568
2150,0,0,NULL,0,0,1,1620564676
0,10,0,NULL,0,0,7,1620565963
0,10,0,NULL,0,0,7,1620566322
2150,0,0,NULL,0,0,1,1620566791
1973,0,0,NULL,0,0,1,1620566818
0,10,0,NULL,0,0,7,1620566821
2150,0,0,NULL,0,0,1,1620566850
2181,30,0,NULL,0,0,1,1620566932
2150,0,0,NULL,0,0,1,1620567567
1973,0,0,NULL,0,0,1,1620567592
2150,0,0,NULL,0,0,1,1620567617
2181,30,0,NULL,0,0,1,1620567698
0,10,0,NULL,0,0,7,1620567908
0,10,0,NULL,0,0,7,1620568230
2150,0,0,NULL,0,0,1,1620568252
1973,0,0,NULL,0,0,1,1620568275
2183,21,2.52,NULL,0,0,4,1620568292
2150,0,0,NULL,0,0,1,1620568297
2183,0,0,NULL,0,0,1,1620568301
2181,30,0,NULL,0,0,1,1620568383
2183,235.19,28.22,NULL,0,0,4,1620568517
2183,601,72.12,NULL,0,0,4,1620568586
2183,607.65,72.92,NULL,0,0,4,1620568638
2183,0,0,NULL,0,0,6,1620568642
2183,607.65,72.92,NULL,0,0,4,1620568685
2183,19.77,2.37,NULL,0,0,6,1620568692
2183,235.19,28.22,NULL,0,0,4,1620568739
2183,601,72.12,NULL,0,0,4,1620568783
2183,607.65,72.92,NULL,0,0,4,1620568826
2183,80,0,NULL,0,0,4,1620568925
2183,0,0,NULL,0,0,1,1620568939
2150,0,0,NULL,0,0,1,1620569242
2183,63.07,7.57,NULL,0,0,4,1620569337
2183,601,72.12,NULL,0,0,4,1620569520
2183,235.19,28.22,NULL,0,0,4,1620569579
2183,601,72.12,NULL,0,0,4,1620569621
2183,607.65,72.92,NULL,0,0,4,1620569662
2150,0,0,NULL,0,0,1,1620609547
0,10,0,NULL,0,0,7,1620609553
1973,0,0,NULL,0,0,1,1620609572
2150,0,0,NULL,0,0,1,1620609596
2181,30,0,NULL,0,0,1,1620609674
2183,235.19,28.22,NULL,0,0,4,1620609717
2183,601,72.12,NULL,0,0,4,1620609792
2183,607.65,72.92,NULL,0,0,4,1620609840
2183,0,0,NULL,0,0,6,1620609845
2183,607.65,72.92,NULL,0,0,4,1620609889
2183,19.77,2.37,NULL,0,0,6,1620609895
2183,235.19,28.22,NULL,0,0,4,1620609931
2183,601,72.12,NULL,0,0,4,1620609978
2183,607.65,72.92,NULL,0,0,4,1620610013
2183,80,0,NULL,0,0,4,1620610104
2183,0,0,NULL,0,0,1,1620610117
2183,21,2.52,NULL,0,0,4,1620610750
2183,0,0,NULL,0,0,1,1620610753
2183,235.19,28.22,NULL,0,0,4,1620610951
2183,601,72.12,NULL,0,0,4,1620610989
2183,607.65,72.92,NULL,0,0,4,1620611026
2183,59.36,7.12,NULL,0,0,4,1620613663
2183,0,0,NULL,0,0,1,1620613669
2183,21,2.52,NULL,0,0,4,1620613773
2183,59.36,7.12,NULL,0,0,4,1620613996
2183,0,0,NULL,0,0,1,1620614012
2183,21,2.52,NULL,0,0,4,1620614084
2183,0,0,NULL,0,0,1,1620614091
2183,63.07,7.57,NULL,0,0,4,1620614164
2183,235.19,28.22,NULL,0,0,4,1620614328
2183,601,72.12,NULL,0,0,4,1620614381
2183,607.65,72.92,NULL,0,0,4,1620614422
2150,0,0,NULL,0,0,1,1620617286
0,10,0,NULL,0,0,7,1620617295
1973,0,0,NULL,0,0,1,1620617308
2183,21,2.52,NULL,0,0,4,1620617327
2183,0,0,NULL,0,0,1,1620617334
2150,0,0,NULL,0,0,1,1620617349
2181,30,0,NULL,0,0,1,1620617436
2183,235.19,28.22,NULL,0,0,4,1620617575
2183,601,72.12,NULL,0,0,4,1620617657
2183,607.65,72.92,NULL,0,0,4,1620617731
2183,0,0,NULL,0,0,6,1620617738
2183,607.65,72.92,NULL,0,0,4,1620617791
2183,19.77,2.37,NULL,0,0,6,1620617800
2183,235.19,28.22,NULL,0,0,4,1620617844
2183,601,72.12,NULL,0,0,4,1620617904
2183,607.65,72.92,NULL,0,0,4,1620617962
2183,80,0,NULL,0,0,4,1620618085
2183,0,0,NULL,0,0,1,1620618102
2183,21,2.52,NULL,0,0,4,1620618648
2183,0,0,NULL,0,0,1,1620618656
2150,0,0,NULL,0,0,1,1620618675
0,10,0,NULL,0,0,7,1620618694
1973,0,0,NULL,0,0,1,1620618700
2150,0,0,NULL,0,0,1,1620618733
2181,30,0,NULL,0,0,1,1620618860
2183,235.19,28.22,NULL,0,0,4,1620618899
2183,601,72.12,NULL,0,0,4,1620618982
2183,607.65,72.92,NULL,0,0,4,1620619047
2183,0,0,NULL,0,0,6,1620619052
2183,607.65,72.92,NULL,0,0,4,1620619113
2183,19.77,2.37,NULL,0,0,6,1620619121
2183,235.19,28.22,NULL,0,0,4,1620619164
2183,601,72.12,NULL,0,0,4,1620619217
2183,581.23,69.75,NULL,0,0,4,1620619275
2183,80,0,NULL,0,0,4,1620619391
2183,0,0,NULL,0,0,1,1620619406
2183,21,2.52,NULL,0,0,4,1620620175
2183,0,0,NULL,0,0,1,1620620182
2183,60.32,7.24,NULL,0,0,4,1620620284
2183,224.97,27,NULL,0,0,4,1620620548
2183,601,72.12,NULL,0,0,4,1620620606
2183,581.23,69.75,NULL,0,0,4,1620620667
2183,56.78,6.81,NULL,0,0,4,1620620947
2183,0,0,NULL,0,0,1,1620620954
2150,0,0,NULL,0,0,1,1620621015
1973,0,0,NULL,0,0,1,1620621022
0,10,0,NULL,0,0,7,1620621037
2150,0,0,NULL,0,0,1,1620621084
2183,60.32,7.24,NULL,0,0,4,1620621177
2181,30,0,NULL,0,0,1,1620621212
2183,224.97,27,NULL,0,0,4,1620621453
2183,601,72.12,NULL,0,0,4,1620621565
2183,581.23,69.75,NULL,0,0,4,1620621662
2183,0,0,NULL,0,0,6,1620621667
2183,581.23,69.75,NULL,0,0,4,1620621722
2183,46.19,5.54,NULL,0,0,6,1620621732
2183,224.97,27,NULL,0,0,4,1620621786
2183,601,72.12,NULL,0,0,4,1620621851
2183,581.23,69.75,NULL,0,0,4,1620621903
2183,21,2.52,NULL,0,0,4,1620623317
2183,0,0,NULL,0,0,1,1620623326
0,10,0,NULL,0,0,7,1620623363
2150,0,0,NULL,0,0,1,1620623385
1973,0,0,NULL,0,0,1,1620623403
2183,60.32,7.24,NULL,0,0,4,1620623470
2181,30,0,NULL,0,0,1,1620623577
2183,224.97,27,NULL,0,0,4,1620623655
2183,601,72.12,NULL,0,0,4,1620623756
2183,581.23,69.75,NULL,0,0,4,1620623837
2183,0,0,NULL,0,0,6,1620623846
2183,581.23,69.75,NULL,0,0,4,1620623903
2183,46.19,5.54,NULL,0,0,6,1620623913
2183,224.97,27,NULL,0,0,4,1620623972
2183,601,72.12,NULL,0,0,4,1620624029
2183,581.23,69.75,NULL,0,0,4,1620624089
2183,80,0,NULL,0,0,4,1620624190
2150,0,0,NULL,0,0,1,1620624305
2183,581.23,69.75,NULL,0,0,4,1620624489
2183,0,0,NULL,0,0,6,1620624497
2183,224.97,27,NULL,0,0,4,1620624565
2183,601,72.12,NULL,0,0,4,1620624616
2183,581.23,69.75,NULL,0,0,4,1620624673
2183,80,0,NULL,0,0,4,1620624813
2183,54.19,6.5,NULL,0,0,4,1620710493
2183,0,0,NULL,0,0,1,1620710502
0,10,0,NULL,0,0,7,1620710559
1973,0,0,NULL,0,0,1,1620710561
2183,57.58,6.91,NULL,0,0,4,1620710640
2181,30,0,NULL,0,0,1,1620710658
2183,214.74,25.77,NULL,0,0,4,1620710834
2183,601,72.12,NULL,0,0,4,1620710920
2183,554.81,66.58,NULL,0,0,4,1620710984
2183,0,0,NULL,0,0,6,1620710988
2183,554.81,66.58,NULL,0,0,4,1620711042
2183,72.61,8.71,NULL,0,0,6,1620711049
2183,214.74,25.77,NULL,0,0,4,1620711105
2183,601,72.12,NULL,0,0,4,1620711167
2183,554.81,66.58,NULL,0,0,4,1620711222
2183,54.19,6.5,NULL,0,0,4,1620712096
2183,0,0,NULL,0,0,1,1620712102
2150,0,0,NULL,0,0,1,1620712165
0,10,0,NULL,0,0,7,1620712170
2183,21,2.52,NULL,0,0,4,1620712254
2150,0,0,NULL,0,0,1,1620712259
2183,0,0,NULL,0,0,1,1620712260
2181,30,0,NULL,0,0,1,1620712377
2183,57.58,6.91,NULL,0,0,4,1620712392
2183,214.74,25.77,NULL,0,0,4,1620712655
2183,601,72.12,NULL,0,0,4,1620712704
2183,554.81,66.58,NULL,0,0,4,1620712773
2183,0,0,NULL,0,0,6,1620712782
2183,554.81,66.58,NULL,0,0,4,1620712846
2183,72.61,8.71,NULL,0,0,6,1620712857
2183,214.74,25.77,NULL,0,0,4,1620712911
2183,601,72.12,NULL,0,0,4,1620712968
2183,554.81,66.58,NULL,0,0,4,1620713049
2183,80,0,NULL,0,0,4,1620713191
2183,0,0,NULL,0,0,1,1620713208
1973,0,0,NULL,0,0,1,1620713302
2183,214.74,25.77,NULL,0,0,4,1620713457
2183,214.74,25.77,NULL,0,0,4,1620713558
2183,601,72.12,NULL,0,0,4,1620713615
2183,554.81,66.58,NULL,0,0,4,1620713665
3867,0,0,NULL,0,0,4,1620730216
1402,0,0,NULL,0,0,4,1620737912
3867,0,0,NULL,0,0,4,1620755700
3867,33,2.64,NULL,0,0,4,1620755828
2183,51.61,6.19,NULL,0,0,4,1620800265
2183,0,0,NULL,0,0,1,1620800276
2150,0,0,NULL,0,0,1,1620800319
0,10,0,NULL,0,0,7,1620800323
1973,0,0,NULL,0,0,1,1620800350
2183,33,3.96,NULL,0,0,4,1620800449
2183,0,0,NULL,0,0,1,1620800462
2181,30,0,NULL,0,0,1,1620800499
2183,54.84,6.58,NULL,0,0,4,1620800614
2183,204.52,24.54,NULL,0,0,4,1620800875
2183,944.43,113.33,NULL,0,0,4,1620800962
2183,528.39,63.41,NULL,0,0,4,1620801053
2183,0,0,NULL,0,0,6,1620801060
2183,528.39,63.41,NULL,0,0,4,1620801115
2183,442.46,53.1,NULL,0,0,6,1620801126
2183,204.52,24.54,NULL,0,0,4,1620801191
2183,944.43,113.33,NULL,0,0,4,1620801276
2183,528.39,63.41,NULL,0,0,4,1620801328
2183,80,0,NULL,0,0,4,1620801472
2150,0,0,NULL,0,0,1,1620801602
2183,944.43,113.33,NULL,0,0,4,1620801694
2183,204.52,24.54,NULL,0,0,4,1620801792
2183,944.43,113.33,NULL,0,0,4,1620801862
2183,528.39,63.41,NULL,0,0,4,1620801928
2183,80,0,NULL,0,0,4,1620802053
2183,0,0,NULL,0,0,1,1620802068
1360,0,0,NULL,0,0,1,1620818596
1511,0,0,NULL,0,0,4,1620821702
1511,0,0,NULL,0,0,1,1620821893
3898,0,0,NULL,0,0,1,1620891262
1511,0,0,NULL,0,0,1,1620894032
1511,0,0,NULL,0,0,1,1620894069
1069,42.29,5.08,NULL,0,0,4,1620894222
2407,15.72,1.89,NULL,0,0,4,1620894253
2407,0,0,NULL,0,0,1,1620894264
2513,36.78,4.41,NULL,0,0,4,1620894343
2513,0,0,NULL,0,0,1,1620894401
1402,0,0,NULL,0,0,4,1620897630
1402,38.57,4.63,NULL,10,1.2,4,1620899285
2691,28.57,3.43,NULL,0,0,4,1620899427
2691,0,0,NULL,0,0,1,1620899822
2183,49.03,5.88,NULL,0,0,4,1620920234
2183,0,0,NULL,0,0,1,1620920240
1973,0,0,NULL,0,0,1,1620920268
2150,0,0,NULL,0,0,1,1620920269
2150,0,0,NULL,0,0,1,1620920330
2183,30,3.6,NULL,0,0,4,1620920351
2183,0,0,NULL,0,0,1,1620920357
2181,30,0,NULL,0,0,1,1620920422
2183,52.1,6.25,NULL,0,0,4,1620920465
2183,194.29,23.32,NULL,0,0,4,1620920676
2183,858.57,103.03,NULL,0,0,4,1620920760
2183,501.97,60.24,NULL,0,0,4,1620920815
2183,0,0,NULL,0,0,6,1620920821
2183,501.97,60.24,NULL,0,0,4,1620920866
2183,383.02,45.96,NULL,0,0,6,1620920872
2183,194.29,23.32,NULL,0,0,4,1620920919
2183,858.57,103.03,NULL,0,0,4,1620920969
2183,501.97,60.24,NULL,0,0,4,1620921016
2183,80,0,NULL,0,0,4,1620921126
2183,0,0,NULL,0,0,1,1620921143
0,10,0,NULL,0,0,7,1620921297
2183,194.29,23.32,NULL,0,0,4,1620921373
2183,858.57,103.03,NULL,0,0,4,1620921431
2183,501.97,60.24,NULL,0,0,4,1620921482
2515,0,0,NULL,0,0,1,1620969458
2183,46.45,5.58,NULL,0,0,4,1621003566
2183,0,0,NULL,0,0,1,1621003572
2150,0,0,NULL,0,0,1,1621003595
0,10,0,NULL,0,0,7,1621003612
1973,0,0,NULL,0,0,1,1621003634
2150,0,0,NULL,0,0,1,1621003659
2183,27,3.24,NULL,0,0,4,1621003700
2183,0,0,NULL,0,0,1,1621003709
2183,184.07,22.09,NULL,0,0,4,1621003954
2183,772.72,92.73,NULL,0,0,4,1621004031
2183,475.55,57.07,NULL,0,0,4,1621004097
2183,0,0,NULL,0,0,6,1621004101
2183,475.55,57.07,NULL,0,0,4,1621004148
2183,323.59,38.83,NULL,0,0,6,1621004156
2183,184.07,22.09,NULL,0,0,4,1621004197
2183,772.72,92.73,NULL,0,0,4,1621004246
2183,475.55,57.07,NULL,0,0,4,1621004291
2183,80,0,NULL,0,0,4,1621004392
2183,0,0,NULL,0,0,1,1621004407
2183,27,3.24,NULL,0,0,4,1621004544
2183,0,0,NULL,0,0,1,1621004549
2183,184.07,22.09,NULL,0,0,4,1621004784
2183,772.72,92.73,NULL,0,0,4,1621004829
2183,475.55,57.07,NULL,0,0,4,1621004876
2183,27,3.24,NULL,0,0,4,1621008062
2183,0,0,NULL,0,0,1,1621008068
2183,184.07,22.09,NULL,0,0,4,1621008301
2183,772.72,92.73,NULL,0,0,4,1621008354
2183,475.55,57.07,NULL,0,0,4,1621008400
1041,0,0,NULL,0,0,1,1621014376
1973,0,0,NULL,0,0,1,1621041431
2181,30,0,NULL,0,0,1,1621041683
2150,0,0,NULL,0,0,1,1621043505
2150,0,0,NULL,0,0,1,1621043563
2150,0,0,NULL,0,0,1,1621043669
2150,0,0,NULL,0,0,1,1621043719
2181,30,0,NULL,0,0,1,1621043798
0,10,0,NULL,0,0,7,1621044036
2183,46.45,5.58,NULL,0,0,4,1621044409
2183,0,0,NULL,0,0,1,1621044413
2183,46.45,5.58,NULL,0,0,4,1621044526
2183,0,0,NULL,0,0,1,1621044532
2183,27,3.24,NULL,0,0,4,1621044612
2183,0,0,NULL,0,0,1,1621044619
2183,49.36,5.92,NULL,0,0,4,1621044703
2183,184.07,22.09,NULL,0,0,4,1621044867
2183,772.72,92.73,NULL,0,0,4,1621044941
2183,475.55,57.07,NULL,0,0,4,1621045000
2183,0,0,NULL,0,0,6,1621045004
2183,475.55,57.07,NULL,0,0,4,1621045056
2183,323.59,38.83,NULL,0,0,6,1621045062
2183,184.07,22.09,NULL,0,0,4,1621045108
2183,772.72,92.73,NULL,0,0,4,1621045151
2183,475.55,57.07,NULL,0,0,4,1621045197
2183,80,0,NULL,0,0,4,1621045287
2183,0,0,NULL,0,0,1,1621045301
2183,0,0,NULL,0,0,4,1621047674
2183,0,0,NULL,0,0,1,1621047683
2183,20,2.4,NULL,0,0,4,1621047817
2183,0,0,NULL,0,0,1,1621047827
2183,0,0,NULL,0,0,8,1621047835
2183,184.07,22.09,NULL,0,0,4,1621047923
2183,184.07,22.09,NULL,0,0,4,1621048482
2183,184.07,22.09,NULL,0,0,4,1621048572
2183,444.78,53.37,NULL,0,0,4,1621048718
2183,444.78,53.37,NULL,0,0,4,1621048990
2183,123.68,14.84,NULL,0,0,4,1621049277
2183,187.55,22.51,NULL,0,0,4,1621049450
2183,772.72,92.73,NULL,0,0,4,1621049570
2183,475.55,57.07,NULL,0,0,4,1621049670
2183,20,2.4,NULL,0,0,4,1621049785
2183,0,0,NULL,0,0,1,1621049793
2183,0,0,NULL,0,0,8,1621049801
2183,20,2.4,NULL,0,0,4,1621049840
2183,0,0,NULL,0,0,8,1621049846
2183,46.45,5.58,NULL,0,0,4,1621050328
2183,0,0,NULL,0,0,1,1621050338
1973,0,0,NULL,0,0,1,1621050395
0,10,0,NULL,0,0,7,1621050397
2183,27,3.24,NULL,0,0,4,1621050436
2183,0,0,NULL,0,0,1,1621050442
2183,0,0,NULL,0,0,4,1621050577
